7.200000000000000453e-04,-3.596663874788811333e-01,1.661892022516236744e-01
7.399999999999999894e-04,-3.735278465765767830e-01,-1.242561766392177164e-01
7.600000000000000418e-04,-1.860246675642180658e-01,-3.440454248442175733e-01
7.799999999999999859e-04,9.926550274993076184e-02,-3.757048492242659465e-01
8.000000000000000383e-04,3.274260310666537999e-01,-2.045984919516921074e-01
8.199999999999999824e-04,3.763006273146750069e-01,7.450953067288562659e-02
8.400000000000000348e-04,2.218674505604366076e-01,3.099011761711067958e-01
8.599999999999999789e-04,-5.008279904112932640e-02,3.753531167627995879e-01
8.800000000000000313e-04,-2.915651319808476583e-01,2.377947190755989870e-01
8.999999999999999754e-04,-3.729055522494756358e-01,-2.607609643091889778e-02
9.200000000000000278e-04,-2.523498628415853928e-01,-2.725130625559548658e-01
9.399999999999999719e-04,2.576190556637609173e-03,-3.690061565792259191e-01
9.600000000000000243e-04,2.528406071067768046e-01,-2.655087935413134037e-01
9.799999999999999684e-04,3.637078175346644682e-01,-2.033442378913072335e-02
1.000000000000000021e-03,2.772537099083638434e-01,2.326434857266383438e-01
1.020000000000000073e-03,4.257775189161246837e-02,3.570677530664780330e-01
1.039999999999999909e-03,-2.120171047103935336e-01,2.875730051772514839e-01
1.059999999999999961e-03,-3.491471701129089666e-01,6.408049678284349904e-02
1.080000000000000014e-03,-2.964611592862841372e-01,-1.910561796831593828e-01
1.100000000000000066e-03,-8.477424208313034948e-02,-3.400109137784819158e-01
1.119999999999999902e-03,1.698543659844366505e-01,-3.039186029495815067e-01
1.139999999999999954e-03,3.297271102652613584e-01,-1.045956009173433232e-01
1.160000000000000007e-03,3.099515684370067747e-01,1.485039088917882444e-01
1.180000000000000059e-03,1.234863463361240143e-01,3.183668072248301284e-01
1.199999999999999895e-03,-1.270953015273933173e-01,3.145719097010717946e-01
1.219999999999999947e-03,-3.060036103307730571e-01,1.413935181529123453e-01
1.240000000000000000e-03,-3.177969184518891765e-01,-1.057169643347119492e-01
1.260000000000000052e-03,-1.582695015907629454e-01,-2.927133193014778145e-01
1.280000000000000105e-03,8.445493735374853816e-02,-3.196491089625504989e-01
1.299999999999999940e-03,2.785735645885337175e-01,-1.740720828663042674e-01
1.319999999999999993e-03,3.201559960472714073e-01,6.339259431434883518e-02
1.340000000000000045e-03,1.887644863404517870e-01,2.636634449464105856e-01
1.360000000000000098e-03,-4.261036854036980015e-02,3.193498555242912373e-01
1.379999999999999933e-03,-2.480631666976320371e-01,2.023153819426518618e-01
1.399999999999999986e-03,-3.172674713936970425e-01,-2.218550281311650052e-02
1.420000000000000038e-03,-2.146988759146521430e-01,-2.318536952784205352e-01
1.440000000000000091e-03,2.191818970789610917e-03,-3.139498715435446452e-01
1.459999999999999926e-03,2.151164003821193216e-01,-2.258944739532569856e-01
1.479999999999999979e-03,3.094420528180947816e-01,-1.730049654371988363e-02
1.500000000000000031e-03,2.358870307683180734e-01,1.979327205171936277e-01
1.520000000000000084e-03,3.622508594681101562e-02,3.037926961619527022e-01
1.539999999999999919e-03,-1.803838272128414633e-01,2.446666713415812378e-01
1.559999999999999972e-03,-2.970538763442165386e-01,5.451958829066616552e-02
1.580000000000000024e-03,-2.522286992130342576e-01,-1.625503043775077539e-01
1.600000000000000077e-03,-7.212579502446876678e-02,-2.892807634802674333e-01
1.619999999999999912e-03,1.445118338302742445e-01,-2.585734808335875545e-01
1.639999999999999965e-03,2.805313192382425935e-01,-8.898977669216220909e-02
1.660000000000000017e-03,2.637063186088754452e-01,1.263468977116707914e-01
1.680000000000000070e-03,1.050619938946251719e-01,2.708659908510368530e-01
1.699999999999999905e-03,-1.081324874311357792e-01,2.676372978634969924e-01
1.719999999999999958e-03,-2.603474019127416383e-01,1.202973881864343869e-01
1.740000000000000010e-03,-2.703811303578705916e-01,-8.994383096622232676e-02
1.760000000000000063e-03,-1.346554489884571604e-01,-2.490400427073997669e-01
1.779999999999999898e-03,7.185413105088571395e-02,-2.719569712009815010e-01
1.799999999999999951e-03,2.370099611040506760e-01,-1.481002608786020358e-01
1.820000000000000003e-03,2.723882299545214436e-01,5.393432192649279255e-02
1.840000000000000056e-03,1.606005351995902497e-01,2.243244542015713217e-01
1.860000000000000108e-03,-3.625283614150231343e-02,2.717023668351044585e-01
1.879999999999999944e-03,-2.110517614160349331e-01,1.721296163754966746e-01
1.899999999999999996e-03,-2.699306776135337316e-01,-1.887539173566966239e-02
1.920000000000000049e-03,-1.826654740365500074e-01,-1.972607680162834498e-01
1.940000000000000101e-03,1.864796215610696993e-03,-2.671080687539868492e-01
1.959999999999999937e-03,1.830207032125119315e-01,-1.921906716610435328e-01
1.979999999999999989e-03,2.632728235024811569e-01,-1.471923590080978679e-02
2.000000000000000042e-03,2.006923236593790016e-01,1.684008547626923979e-01
2.020000000000000094e-03,3.082024751316836397e-02,2.584663595319578455e-01
2.040000000000000147e-03,-1.534702832792593508e-01,2.081620283811831396e-01
2.060000000000000199e-03,-2.527329819760221197e-01,4.638518202280202118e-02
2.079999999999999818e-03,-2.145957900854876810e-01,-1.382975494278100292e-01
2.099999999999999870e-03,-6.136451568403133994e-02,-2.461196294841459520e-01
2.119999999999999923e-03,1.229504463776995016e-01,-2.199939205481620530e-01
2.139999999999999975e-03,2.386756157546045254e-01,-7.571236539842503277e-02
2.160000000000000028e-03,2.243609310477803764e-01,1.074957466136113871e-01
2.180000000000000080e-03,8.938658312126659955e-02,2.304523692003475066e-01
2.200000000000000133e-03,-9.199895430850074662e-02,2.277054021630301739e-01
2.220000000000000185e-03,-2.215031698790935200e-01,1.023488331963596926e-01
2.239999999999999804e-03,-2.300398506370913698e-01,-7.652407331018556969e-02
2.259999999999999856e-03,-1.145646492851608300e-01,-2.118828860255081992e-01
2.279999999999999909e-03,6.113338439234215771e-02,-2.313805736072809816e-01
2.299999999999999961e-03,2.016477110651712090e-01,-1.260034746017023866e-01
2.320000000000000014e-03,2.317474878927526794e-01,4.588723829862673131e-02
2.340000000000000066e-03,1.366386888043976400e-01,1.908549012665006483e-01
2.360000000000000119e-03,-3.084385733621259479e-02,2.311639566036446380e-01
2.380000000000000171e-03,-1.795625146199336664e-01,1.464476133701696214e-01
2.399999999999999790e-03,-2.296566061337144415e-01,-1.605915431244159600e-02
2.419999999999999842e-03,-1.554115048942360522e-01,-1.678291586064543650e-01
2.439999999999999895e-03,1.586565757529396700e-03,-2.272551348490955136e-01
2.459999999999999947e-03,1.557137333318196759e-01,-1.635155284106961648e-01
2.480000000000000000e-03,2.239921140767320573e-01,-1.252310330840157408e-02
2.500000000000000052e-03,1.707487208797012213e-01,1.432751887141457126e-01
2.520000000000000104e-03,2.622181927097956555e-02,2.199027819091788905e-01
2.540000000000000157e-03,-1.305722814164747281e-01,1.771039341900115804e-01
2.560000000000000209e-03,-2.150248330860932977e-01,3.946444165751084032e-02
2.579999999999999828e-03,-1.825777687713430741e-01,-1.176633427478503968e-01
2.599999999999999881e-03,-5.220883574119002807e-02,-2.093982029383914534e-01
2.619999999999999933e-03,1.046060510326823623e-01,-1.871704898821305862e-01
2.639999999999999986e-03,2.030648474848596452e-01,-6.441596425231702061e-02
2.660000000000000038e-03,1.908859357112571153e-01,9.145721619843943939e-02
2.680000000000000090e-03,7.604996769914906807e-02,1.960685219402865664e-01
2.700000000000000143e-03,-7.827256909490952486e-02,1.937314066018995251e-01
2.720000000000000195e-03,-1.884545568959873907e-01,8.707823016424399987e-02
2.739999999999999814e-03,-1.957175517799399911e-01,-6.510656409756188090e-02
2.759999999999999867e-03,-9.747142773967815144e-02,-1.802696341617847642e-01
2.779999999999999919e-03,5.201218959303818834e-02,-1.968582368247872583e-01
2.799999999999999972e-03,1.715615630178998485e-01,-1.072035627588566326e-01
2.820000000000000024e-03,1.971704069356036704e-01,3.904079190138856625e-02
2.840000000000000076e-03,1.162519866760252096e-01,1.623790570096051433e-01
2.860000000000000129e-03,-2.624190647217883657e-02,1.966739394106293282e-01
2.880000000000000181e-03,-1.527715117860373728e-01,1.245974046385665002e-01
2.899999999999999800e-03,-1.953914879447976038e-01,-1.366310383606532571e-02
2.919999999999999853e-03,-1.322238697864606127e-01,-1.427887905020501780e-01
2.939999999999999905e-03,1.349847710915336521e-03,-1.933483198624249277e-01
2.959999999999999958e-03,1.324810052771988045e-01,-1.391187605534982275e-01
2.980000000000000010e-03,1.905721467984737294e-01,-1.065463707013895693e-02
3.000000000000000062e-03,1.452727496022064024e-01,1.218983106113185055e-01
3.020000000000000115e-03,2.230948358173039797e-02,1.870929492679943573e-01
3.040000000000000167e-03,-1.110906965831300885e-01,1.506797553305124215e-01
3.059999999999999786e-03,-1.829427978976205238e-01,3.357628637898704693e-02
3.079999999999999839e-03,-1.553368853892371504e-01,-1.001077913808212094e-01
3.099999999999999891e-03,-4.441919730102291547e-02,-1.781556696055892897e-01
3.119999999999999944e-03,8.899866763425513805e-02,-1.592443654598502678e-01
3.139999999999999996e-03,1.727672605082771207e-01,-5.480500349870578297e-02
3.160000000000000048e-03,1.624054610675628729e-01,7.781165914251006455e-02
3.180000000000000101e-03,6.470319577151184554e-02,1.668147974752539064e-01
3.200000000000000153e-03,-6.659418162702979149e-02,1.648263833331424510e-01
3.220000000000000206e-03,-1.603368477040246765e-01,7.408602454694883377e-02
3.239999999999999825e-03,-1.665161926016179850e-01,-5.539256478687663160e-02
3.259999999999999877e-03,-8.292854108917274703e-02,-1.533731280067214819e-01
3.279999999999999930e-03,4.425189106005396333e-02,-1.674866856866690235e-01
3.299999999999999982e-03,1.459643144455646802e-01,-9.120862662335282867e-02
3.320000000000000034e-03,1.677522795377284770e-01,3.321584581683704324e-02
3.340000000000000087e-03,9.890701180153416150e-02,1.381518524300882067e-01
3.360000000000000139e-03,-2.232657374167343681e-02,1.673298857296254272e-01
3.380000000000000192e-03,-1.299777677027488532e-01,1.060072805927277234e-01
3.399999999999999811e-03,-1.662387779912314900e-01,-1.162454776901970972e-02
3.419999999999999863e-03,-1.124958654329067387e-01,-1.214844837591513710e-01
3.439999999999999915e-03,1.148448360246355146e-03,-1.645004537232861441e-01
3.459999999999999968e-03,1.127146359136836362e-01,-1.183620279129180691e-01
3.480000000000000020e-03,1.621384899422749215e-01,-9.064948862976934460e-03
3.500000000000000073e-03,1.235978323483586661e-01,1.037108955378111541e-01
3.520000000000000125e-03,1.898087438328248389e-02,1.591783940243793327e-01
3.540000000000000178e-03,-9.451579411377232509e-02,1.281981045215174753e-01
3.559999999999999797e-03,-1.556474516095054383e-01,2.856665290712838770e-02
3.579999999999999849e-03,-1.321603836261599496e-01,-8.517155522788337485e-02
3.599999999999999901e-03,-3.779178487426984590e-02,-1.515745702075309564e-01
3.619999999999999954e-03,7.571992979830426129e-02,-1.354848616717302945e-01
3.640000000000000006e-03,1.469901200194693169e-01,-4.662801284365095111e-02
3.660000000000000059e-03,1.381743169620656131e-01,6.620204014708865048e-02
3.680000000000000111e-03,5.504937963429912956e-02,1.419257736088045674e-01
3.700000000000000164e-03,-5.665822749725463181e-02,1.402340339091794896e-01
3.720000000000000216e-03,-1.364143438879668324e-01,6.303227595253568794e-02
3.739999999999999835e-03,-1.416717210407139327e-01,-4.712790908564063602e-02
3.759999999999999887e-03,-7.055547545220799965e-02,-1.304896218597478841e-01
3.779999999999999940e-03,3.764944098129143629e-02,-1.424974150676380502e-01
3.799999999999999992e-03,1.241862146554400387e-01,-7.760015951364415687e-02
3.820000000000000045e-03,1.427233819083975341e-01,2.825999063017503588e-02
3.840000000000000097e-03,8.414993380518455413e-02,1.175393839658515349e-01
3.860000000000000150e-03,-1.899541466512540480e-02,1.423640099048933683e-01
3.880000000000000202e-03,-1.105848852281514222e-01,9.019083159286313267e-02
3.899999999999999821e-03,-1.414356971160647680e-01,-9.890147396640104616e-03
3.919999999999999873e-03,-9.571130961403648274e-02,-1.033588122872727277e-01
3.939999999999999926e-03,9.770981018772020160e-04,-1.399567334974586574e-01
3.959999999999999978e-03,9.589743920324352022e-02,-1.007022316466830852e-01
3.980000000000000031e-03,1.379471783385066430e-01,-7.712444576703796420e-03
4.000000000000000083e-03,1.051568460226934010e-01,8.823707071340192165e-02
4.020000000000000136e-03,1.614889878710323162e-02,1.354287332757058149e-01
4.040000000000000188e-03,-8.041389253754580024e-02,1.090707505255814613e-01
4.060000000000000241e-03,-1.324246128896026664e-01,2.430446443973263704e-02
4.080000000000000293e-03,-1.124418515051796158e-01,-7.246382843809526242e-02
4.100000000000000346e-03,-3.215319255555841582e-02,-1.289594116452234540e-01
4.120000000000000398e-03,6.442240003212452992e-02,-1.152703123228302623e-01
4.139999999999999583e-03,1.250589684629681564e-01,-3.967104174711019032e-02
4.159999999999999636e-03,1.175584967551720761e-01,5.632459412811095800e-02
4.179999999999999688e-03,4.683592768466150746e-02,1.207502303112276132e-01
4.199999999999999740e-03,-4.820473297666923174e-02,1.193109007718331505e-01
4.219999999999999793e-03,-1.160611143655244648e-01,5.362776361739790554e-02
4.239999999999999845e-03,-1.205340827762997336e-01,-4.009635270238892657e-02
4.259999999999999898e-03,-6.002849020259549973e-02,-1.110203699591609527e-01
4.279999999999999950e-03,3.203208658993114688e-02,-1.212365819868556072e-01
4.300000000000000003e-03,1.056574407863133114e-01,-6.602209658752948573e-02
4.320000000000000055e-03,1.214288342280844535e-01,2.404355664526885983e-02
4.340000000000000108e-03,7.159463449998940132e-02,1.000023274393894435e-01
4.360000000000000160e-03,-1.616126963657328608e-02,1.211230810791882329e-01
4.380000000000000213e-03,-9.408545058944475792e-02,7.673422106415593580e-02
4.400000000000000265e-03,-1.203332739835377002e-01,-8.414522222356163664e-03
4.420000000000000318e-03,-8.143103528989420470e-02,-8.793751882433874234e-02
4.440000000000000370e-03,8.313135651004752852e-04,-1.190749740072357954e-01
4.460000000000000422e-03,8.158939405865711647e-02,-8.567730409353374599e-02
4.479999999999999608e-03,1.173652475629364256e-01,-6.561736006221580847e-03
4.499999999999999660e-03,8.946728316621138655e-02,7.507196430719556557e-02
4.519999999999999712e-03,1.373945829733691504e-02,1.152225583696573630e-01
4.539999999999999765e-03,-6.841601632480726058e-02,9.279722710889887205e-02
4.559999999999999817e-03,-1.126666573568894936e-01,2.067820103470332724e-02
4.579999999999999870e-03,-9.566535464724723603e-02,-6.165211399341267995e-02
4.599999999999999922e-03,-2.735588686679576997e-02,-1.097184694577214986e-01
4.619999999999999975e-03,5.481047905028624961e-02,-9.807180476883736731e-02
4.640000000000000027e-03,1.063999783859627679e-01,-3.375206141805954518e-02
4.660000000000000080e-03,1.000185885712035205e-01,4.792087821837041905e-02
4.680000000000000132e-03,3.984793537466606306e-02,1.027341105809544686e-01
4.700000000000000185e-03,-4.101251281580214209e-02,1.015095312184031706e-01
4.720000000000000237e-03,-9.874461793277378163e-02,4.562641895985618951e-02
4.740000000000000289e-03,-1.025502125900540906e-01,-3.411391532589876097e-02
4.760000000000000342e-03,-5.107214731256688733e-02,-9.445596033005952685e-02
4.780000000000000394e-03,2.725285009715155624e-02,-1.031478978399643226e-01
4.799999999999999580e-03,8.989318842261825870e-02,-5.617149842387667708e-02
4.819999999999999632e-03,1.033114657516682466e-01,2.045622108370305850e-02
4.839999999999999684e-03,6.091260512520125375e-02,8.508182666841580810e-02
4.859999999999999737e-03,-1.374998339707498088e-02,1.030513314419596316e-01
4.879999999999999789e-03,-8.004775692768457962e-02,6.528535748403752059e-02
4.899999999999999842e-03,-1.023793647774404181e-01,-7.159062589358186277e-03
4.919999999999999894e-03,-6.928139981705511152e-02,-7.481710601983307396e-02
4.939999999999999947e-03,7.072803050092906288e-04,-1.013088050892621828e-01
4.959999999999999999e-03,6.941613121441606027e-02,-7.289411879659818405e-02
4.980000000000000052e-03,9.985417245511227224e-02,-5.582714920946611412e-03
5.000000000000000104e-03,7.611862717350492691e-02,6.387111198700404224e-02
5.020000000000000157e-03,1.168951002745851481e-02,9.803117577878645017e-02
5.040000000000000209e-03,-5.820824166136366606e-02,7.895173836803147382e-02
5.060000000000000261e-03,-9.585661912077537983e-02,1.759298169650708177e-02
5.080000000000000314e-03,-8.139193687469700733e-02,-5.245352394131207185e-02
5.100000000000000366e-03,-2.327434655130608196e-02,-9.334830538202781858e-02
5.120000000000000419e-03,4.663267143452977381e-02,-8.343934094392128908e-02
5.139999999999999604e-03,9.052493827250651659e-02,-2.871620204053139391e-02
5.159999999999999656e-03,8.509566161439954812e-02,4.077100962320088368e-02
5.179999999999999709e-03,3.390256224482630920e-02,8.740602357160526248e-02
5.199999999999999761e-03,-3.489338294396626683e-02,8.636415332983915505e-02
5.219999999999999814e-03,-8.401176935094095688e-02,3.881888720835661999e-02
5.239999999999999866e-03,-8.724956344325449087e-02,-2.902406678982984156e-02
5.259999999999999919e-03,-4.345210453091823133e-02,-8.036298604621769370e-02
5.279999999999999971e-03,2.318668302586877200e-02,-8.775807313635108908e-02
5.300000000000000024e-03,7.648098671183387043e-02,-4.779062462823244206e-02
5.320000000000000076e-03,8.789723646453040384e-02,1.740412149496516764e-02
5.340000000000000129e-03,5.182435093148343025e-02,7.238748751744568388e-02
5.360000000000000181e-03,-1.169846476615871156e-02,8.767591459317139457e-02
5.380000000000000233e-03,-6.810450871000556239e-02,5.554468192561810153e-02
5.400000000000000286e-03,-8.710420638655735903e-02,-6.090919460902734575e-03
5.420000000000000338e-03,-5.894450860808746195e-02,-6.365427894735814496e-02
5.440000000000000391e-03,6.017529977321329094e-04,-8.619337584730851765e-02
5.459999999999999576e-03,5.905913787413261118e-02,-6.201820436987275087e-02
5.479999999999999628e-03,8.495577663523083689e-02,-4.749765284521896905e-03
5.499999999999999681e-03,6.476161114689109322e-02,5.434144402780026473e-02
5.519999999999999733e-03,9.945417186389891168e-03,8.340477386155800699e-02
5.539999999999999786e-03,-4.952348264801346989e-02,6.717201780198718553e-02
5.559999999999999838e-03,-8.155466439515894617e-02,1.496808181979414169e-02
5.579999999999999891e-03,-6.924813494542604586e-02,-4.462737764605866075e-02
5.599999999999999943e-03,-1.980177831659941240e-02,-7.942059491683087225e-02
5.619999999999999996e-03,3.967500526907756508e-02,-7.099006318448217168e-02
5.640000000000000048e-03,7.701847851429799441e-02,-2.443170061285341449e-02
5.660000000000000100e-03,7.239925826824988864e-02,3.468791239843795060e-02
5.680000000000000153e-03,2.884424791290671197e-02,7.436491067472460192e-02
5.700000000000000205e-03,-2.968723664269248136e-02,7.347848907244070027e-02
5.720000000000000258e-03,-7.147708439441984030e-02,3.302704964465894011e-02
5.740000000000000310e-03,-7.423179463771076292e-02,-2.469363146894243410e-02
5.760000000000000363e-03,-3.696898383008390132e-02,-6.837270516013327359e-02
5.780000000000000415e-03,1.972719432373315485e-02,-7.466443390396657054e-02
5.799999999999999600e-03,6.506990608583139435e-02,-4.066019006866616187e-02
5.819999999999999653e-03,7.478283384994706406e-02,1.480739985024968897e-02
5.839999999999999705e-03,4.409207821515959830e-02,6.158716325531755909e-02
5.859999999999999758e-03,-9.953035864332038934e-03,7.459453354155358429e-02
5.879999999999999810e-03,-5.794321146089569802e-02,4.725733011376155590e-02
5.899999999999999863e-03,-7.410812507701551588e-02,-5.182144926955487702e-03
5.919999999999999915e-03,-5.014989743601581951e-02,-5.415696281053540562e-02
5.939999999999999968e-03,5.119705266970909358e-04,-7.333319185246978122e-02
5.960000000000000020e-03,5.024742383959457381e-02,-5.276499307160707752e-02
5.980000000000000072e-03,7.228024434271512755e-02,-4.041093012544193924e-03
6.000000000000000125e-03,5.509907934599574120e-02,4.623361715742894951e-02
6.020000000000000177e-03,8.461545674629419173e-03,7.096065356387190604e-02
6.040000000000000230e-03,-4.213450301172461804e-02,5.714984962785304989e-02
6.060000000000000282e-03,-6.938658327002623916e-02,1.273482103426449435e-02
6.080000000000000335e-03,-5.891620690637169866e-02,-3.796890439224102909e-02
6.100000000000000387e-03,-1.684732259337031607e-02,-6.757092023394881131e-02
6.119999999999999572e-03,3.375543357646453718e-02,-6.039823677806614721e-02
6.139999999999999625e-03,6.552720328624547785e-02,-2.078645337547035954e-02
6.159999999999999677e-03,6.159717779203154053e-02,2.951242261798251582e-02
6.179999999999999730e-03,2.454064184450215763e-02,6.326955184191995762e-02
6.199999999999999782e-03,-2.525785536170319784e-02,6.251538570347273116e-02
6.219999999999999835e-03,-6.081259367583800868e-02,2.809936313671422548e-02
6.239999999999999887e-03,-6.315629692197963219e-02,-2.100930374573153903e-02
6.259999999999999939e-03,-3.145315469027511884e-02,-5.817139258894672010e-02
6.279999999999999992e-03,1.678386664673727977e-02,-6.352438574555065165e-02
6.300000000000000044e-03,5.536137620677105547e-02,-3.459362729156284511e-02
6.320000000000000097e-03,6.362512023783109538e-02,1.259811306124340377e-02
6.340000000000000149e-03,3.751347245818962423e-02,5.239826395304859885e-02
6.360000000000000202e-03,-8.468027634125730591e-03,6.346491462451583909e-02
6.380000000000000254e-03,-4.929799536030981394e-02,4.020646391443340184e-02
6.400000000000000307e-03,-6.305107904958924536e-02,-4.408960948564320803e-03
6.420000000000000359e-03,-4.266745575172679189e-02,-4.607666082098505617e-02
6.440000000000000412e-03,4.355837381710964259e-04,-6.239176705177276044e-02
6.459999999999999597e-03,4.275043106617612554e-02,-4.489237510396439090e-02
6.479999999999999649e-03,6.149592092688940803e-02,-3.438155731450303135e-03
6.499999999999999702e-03,4.687821212307802937e-02,3.933549050272290570e-02
6.519999999999999754e-03,7.199070070363733191e-03,6.037321511799864648e-02
6.539999999999999807e-03,-3.584797048024890298e-02,4.862300433067408278e-02
6.559999999999999859e-03,-5.903399852840431061e-02,1.083476618628980218e-02
6.579999999999999911e-03,-5.012581839164280406e-02,-3.230388556954522095e-02
6.599999999999999964e-03,-1.433367619953489040e-02,-5.748923520459656156e-02
6.620000000000000016e-03,2.871907106772663212e-02,-5.138672713136512721e-02
6.640000000000000069e-03,5.575044396287084925e-02,-1.768508262184995128e-02
6.660000000000000121e-03,5.240678430551116984e-02,2.510912385784255102e-02
6.680000000000000174e-03,2.087914040811799862e-02,5.382963757983673381e-02
6.700000000000000226e-03,-2.148934456753269495e-02,5.318799418699288184e-02
6.720000000000000279e-03,-5.173926134389565668e-02,2.390689502041645417e-02
6.740000000000000331e-03,-5.373328046781329637e-02,-1.787468337476304583e-02
6.760000000000000384e-03,-2.676029572566412940e-02,-4.949213151376784248e-02
6.779999999999999569e-03,1.427968797755272030e-02,-5.404644987384164823e-02
6.799999999999999621e-03,4.710137388956614490e-02,-2.943220499379199662e-02
6.819999999999999674e-03,5.413215462523260357e-02,1.071845525270954079e-02
6.839999999999999726e-03,3.191640477920307944e-02,4.458036253287431250e-02
6.859999999999999779e-03,-7.204584911553918274e-03,5.399585193536132754e-02
6.879999999999999831e-03,-4.194265877350121519e-02,3.420759777607210173e-02
6.899999999999999883e-03,-5.364376126350746399e-02,-3.751137206690621957e-03
6.919999999999999936e-03,-3.630140585328824748e-02,-3.920195229262501968e-02
6.939999999999999988e-03,3.705939757563739821e-04,-5.308281962789736241e-02
6.960000000000000041e-03,3.637200112344376318e-02,-3.819436382262125784e-02
6.980000000000000093e-03,5.232063512009119816e-02,-2.925177618286582248e-03
7.000000000000000146e-03,3.988391090995639654e-02,3.346657493445034243e-02
7.020000000000000198e-03,6.124957764325045413e-03,5.136543874139094801e-02
7.040000000000000251e-03,-3.049939825314094272e-02,4.136837744168961328e-02
7.060000000000000303e-03,-5.022603532284213024e-02,9.218202438472586357e-03
7.080000000000000356e-03,-4.264696933773946125e-02,-2.748409625176187129e-02
7.100000000000000408e-03,-1.219506970644435896e-02,-4.891175305836557852e-02
7.119999999999999593e-03,2.443414157678710022e-02,-4.371974855783068714e-02
7.139999999999999646e-03,4.743239213918371000e-02,-1.504644114569014812e-02
7.159999999999999698e-03,4.458761163566919705e-02,2.136280403237174330e-02
7.179999999999999750e-03,1.776394060693926510e-02,4.579817301719439626e-02
7.199999999999999803e-03,-1.828310136902345714e-02,4.525226380357205702e-02
7.219999999999999855e-03,-4.401968412466396308e-02,2.033994958307320383e-02
7.239999999999999908e-03,-4.571619253420651507e-02,-1.520775317520563392e-02
7.259999999999999960e-03,-2.276761852274426443e-02,-4.210782951483754699e-02
7.280000000000000013e-03,1.214913661006043061e-02,-4.598263658409805499e-02
7.300000000000000065e-03,4.007377659830097666e-02,-2.504087482632728553e-02
7.320000000000000118e-03,4.605555405501298577e-02,9.119245274734816276e-03
7.340000000000000170e-03,2.715442819017473836e-02,3.792890400611884788e-02
7.360000000000000223e-03,-6.129649782742892239e-03,4.593958793571380206e-02
7.380000000000000275e-03,-3.568474969687462917e-02,2.910377167462046763e-02
7.400000000000000328e-03,-4.564002973260672391e-02,-3.191461776952449897e-03
7.420000000000000380e-03,-3.088518037243918185e-02,-3.335296083029826164e-02
7.440000000000000432e-03,3.153007856623513865e-04,-4.516278145015058254e-02
7.459999999999999618e-03,3.094524271991424061e-02,-3.249570610680267702e-02
7.479999999999999670e-03,4.451431604096424410e-02,-2.488736627097028458e-03
7.499999999999999722e-03,3.393317017502564537e-02,2.847331057853846881e-02
7.519999999999999775e-03,5.211104663254740449e-03,4.370163642832148448e-02
7.539999999999999827e-03,-2.594884121309556924e-02,3.519615202136837373e-02
